Match_ID,Date,Time,Comp,Round,Day,Season,GF,GA,Home_Team,Away_Team,Result,Home_Elo,Venue_Code,Hour,Home_GF_rolling,Home_GA_rolling,Home_xG_rolling,Home_xGA_rolling,Home_Poss_rolling,Home_SoT_rolling,Home_SoT%_rolling,Home_G/Sh_rolling,Home_G/SoT_rolling,Home_Dist_rolling,Home_FK_x_rolling,Home_PK_rolling,Home_PKatt_rolling,Home_npxG_rolling,Home_npxG/Sh_rolling,Home_G-xG_rolling,Home_np:G-xG_rolling,Home_SoTA_rolling,Home_PSxG_rolling,Home_PSxG+/-_rolling,Home_Opp_rolling,Home_1/3_rolling,Home_TotDist_rolling,Home_PrgDist_rolling,Home_xAG_rolling,Home_xA_rolling,Home_KP_rolling,Home_CrsPA_rolling,Home_PrgP_rolling,Home_PPA_rolling,Home_Dead_rolling,Home_FK_y_rolling,Home_TB_rolling,Home_Sw_rolling,Home_Crs_rolling,Home_TI_rolling,Home_CK_rolling,Home_Off_rolling,Home_Blocks_rolling,Home_GCA_rolling,Home_PassLive_rolling,Home_PassDead_rolling,Home_SCA_rolling,Home_Att Pen_rolling,Home_PrgC_rolling,Home_Mis_rolling,Home_Dis_rolling,Home_Schedule_Strength_rolling,Away_Elo,Away_GF_rolling,Away_GA_rolling,Away_xG_rolling,Away_xGA_rolling,Away_Poss_rolling,Away_SoT_rolling,Away_SoT%_rolling,Away_G/Sh_rolling,Away_G/SoT_rolling,Away_Dist_rolling,Away_FK_x_rolling,Away_PK_rolling,Away_PKatt_rolling,Away_npxG_rolling,Away_npxG/Sh_rolling,Away_G-xG_rolling,Away_np:G-xG_rolling,Away_SoTA_rolling,Away_PSxG_rolling,Away_PSxG+/-_rolling,Away_Opp_rolling,Away_1/3_rolling,Away_TotDist_rolling,Away_PrgDist_rolling,Away_xAG_rolling,Away_xA_rolling,Away_KP_rolling,Away_CrsPA_rolling,Away_PrgP_rolling,Away_PPA_rolling,Away_Dead_rolling,Away_FK_y_rolling,Away_TB_rolling,Away_Sw_rolling,Away_Crs_rolling,Away_TI_rolling,Away_CK_rolling,Away_Off_rolling,Away_Blocks_rolling,Away_GCA_rolling,Away_PassLive_rolling,Away_PassDead_rolling,Away_SCA_rolling,Away_Att Pen_rolling,Away_PrgC_rolling,Away_Mis_rolling,Away_Dis_rolling,Away_Schedule_Strength_rolling,Target,Relative_Elo
2020-11-22_Alaves_Valencia,2020-11-22,21:00,La Liga,Matchweek 10,Sun,2020-2021,2.0,2.0,Alaves,Valencia,Draw,1649.76269531,1,21.0,0.45,0.84,1.208,1.029,38.7,2.09,33.928,0.0885,,16.594,0.43,0.0,0.0,1.208,0.17259999999999998,-0.758,-0.758,3.98,0.606,-0.234,13.73,19.709999999999997,4645.74,2240.77,0.711,0.6,6.44,2.7800000000000002,25.04,5.82,47.239999999999995,14.5,0.87,5.13,15.77,21.229999999999997,2.0199999999999996,3.09,9.29,0.65,9.84,1.7999999999999998,13.89,14.689999999999998,10.23,14.61,7.5200000000000005,1741.8527465807,1735.12280273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-85.36010742000008
2020-12-06_Alaves_Real Sociedad,2020-12-06,21:00,La Liga,Matchweek 12,Sun,2020-2021,0.0,0.0,Alaves,Real Sociedad,Draw,1653.08117676,1,21.0,0.9,1.12,1.332,1.326,36.95,2.1,30.505,0.0984,,17.637,0.37,0.25,0.25,1.1320000000000001,0.1467,-0.432,-0.482,4.21,0.923,-0.19700000000000004,14.030000000000001,19.13,4341.54,2086.3,0.67,0.537,6.65,2.58,24.279999999999998,5.0,44.660000000000004,13.92,0.77,4.4,15.93,18.2,1.99,2.4299999999999997,8.52,1.58,9.71,1.81,15.09,16.450000000000003,12.06,14.29,7.07,1748.6690869124002,1777.59643555,2.42,0.37,1.683,0.757,57.43,4.470000000000001,41.794000000000004,0.2062,0.4423,16.525,0.15,0.38,0.38,1.399,0.1339,0.7369999999999999,0.641,1.2999999999999998,0.615,0.24500000000000005,8.66,25.51,7100.750000000001,2474.45,1.0630000000000002,1.277,9.24,2.5,39.480000000000004,10.53,52.19,15.05,2.23,3.7300000000000004,19.91,23.93,4.99,4.0,10.58,4.4,15.059999999999999,2.29,20.86,22.97,13.86,13.1,9.6,1639.3999011238,1,-124.51525878999996
2020-12-23_Alaves_Eibar,2020-12-23,22:00,La Liga,Matchweek 15,Wed,2020-2021,2.0,1.0,Alaves,Eibar,Home Win,1638.95617676,1,22.0,0.79,1.0,1.085,1.3820000000000001,34.29,2.1,32.071,0.08710000000000001,0.2255,17.186,0.2,0.22,0.22,0.909,0.1235,-0.29500000000000004,-0.339,4.24,1.07,0.07,15.12,16.54,4244.21,2018.9499999999998,0.49300000000000005,0.44100000000000006,6.039999999999999,2.08,21.33,4.96,44.41,13.95,0.56,3.58,14.690000000000001,17.060000000000002,2.14,2.13,7.180000000000001,1.38,8.47,1.8199999999999998,13.43,15.57,10.66,14.0,7.29,1757.2837438957001,1670.11828613,1.3699999999999999,0.6,1.534,1.365,41.18,3.2600000000000002,35.512,0.1396,0.40099999999999997,21.143,0.4,0.37,0.59,1.062,0.1061,-0.16399999999999998,-0.062,3.15,0.8350000000000001,0.23499999999999996,18.450000000000003,20.31,4922.12,2100.09,0.8069999999999999,0.6380000000000001,6.510000000000001,3.38,27.32,5.41,51.96,15.72,0.18,6.050000000000001,21.060000000000002,23.8,3.18,2.2800000000000002,7.800000000000001,2.37,10.219999999999999,1.44,15.71,15.41,9.56,15.06,8.95,1712.4070166002002,0,-31.162109369999826
2021-01-19_Alaves_Sevilla,2021-01-19,21:30,La Liga,Matchweek 19,Tue,2020-2021,1.0,2.0,Alaves,Sevilla,Away Win,1633.06140137,1,21.0,1.2,1.23,1.039,1.677,35.85,1.92,29.588,0.0849,0.28690000000000004,16.217,0.37,0.18,0.18,0.8949999999999999,0.12339999999999998,-0.089,-0.12499999999999999,4.779999999999999,1.316,0.086,13.42,17.03,4492.91,2148.3,0.608,0.42200000000000004,5.48,1.6600000000000001,18.0,3.18,49.18,14.34,0.4,1.7999999999999998,11.51,19.85,2.11,2.27,8.39,1.75,6.3100000000000005,2.0700000000000003,12.54,13.3,9.379999999999999,14.280000000000001,6.99,1757.2556960569818,1840.36279297,0.75,0.72,1.214,0.8019999999999999,65.97,2.14,18.086000000000002,0.056400000000000006,,17.630999999999997,0.4,0.0,0.0,1.214,0.0936,-0.644,-0.644,2.79,0.823,0.10299999999999998,9.51,43.22,9646.02,3081.88,0.984,1.014,9.89,3.0300000000000002,54.7,8.97,50.04,14.18,0.64,10.75,24.39,22.43,6.26,1.9300000000000002,10.26,0.7,16.32,2.2,22.3,26.2,16.29,14.09,7.49,1684.506615246382,2,-207.3013916
2021-01-23_Alaves_Real Madrid,2021-01-23,21:00,La Liga,Matchweek 20,Sat,2020-2021,1.0,4.0,Alaves,Real Madrid,Away Win,1628.51904297,1,21.0,1.17,1.44,1.1550000000000002,1.521,38.4,1.8,20.775000000000002,0.0645,0.334,16.773,0.2,0.15,0.4,0.86,0.0908,-0.205,-0.05999999999999999,3.9,1.4329999999999998,-0.00700000000000002,12.7,19.45,4760.78,2197.9500000000003,0.7310000000000001,0.538,7.090000000000001,2.0999999999999996,21.53,4.2,51.21,15.37,0.22,2.3200000000000003,12.98,22.89,2.33,1.8699999999999999,7.39,1.65,7.84,2.83,15.040000000000001,16.34,8.49,16.4,6.140000000000001,1752.021819561944,1903.03894043,1.1500000000000001,0.57,1.2080000000000002,0.891,59.800000000000004,2.88,25.598,0.09490000000000001,0.33740000000000003,17.296999999999997,0.4,0.0,0.0,1.2080000000000002,0.11720000000000001,-0.23800000000000002,-0.23800000000000002,2.27,0.661,0.091,14.22,46.46,10342.99,3158.1800000000003,0.9420000000000001,1.109,7.9,1.74,53.980000000000004,10.95,43.07,12.03,1.1500000000000001,8.93,18.68,19.560000000000002,3.3000000000000003,3.16,9.34,1.7200000000000002,13.78,0.77,17.65,23.86,24.4,15.719999999999999,6.9,1703.0889428695,2,-274.5198974599998
2021-02-05_Alaves_Valladolid,2021-02-05,21:00,La Liga,Matchweek 22,Fri,2020-2021,1.0,0.0,Alaves,Valladolid,Home Win,1626.45678711,1,21.0,1.03,2.02,0.974,1.444,39.48,2.33,23.311999999999998,0.0643,0.2931,16.629,0.18,0.0,0.22,0.8200000000000001,0.0826,-0.14400000000000002,0.010000000000000009,4.28,1.592,-0.42800000000000005,10.66,21.119999999999997,5205.17,2295.1,0.758,0.611,8.83,2.98,23.29,7.29,50.16,13.590000000000002,0.2,2.79,14.989999999999998,23.14,2.52,1.52,7.300000000000001,1.44,11.01,3.1,17.55,18.14,8.94,15.759999999999998,7.11,1791.2382021103854,1629.78186035,0.9,0.98,0.799,1.052,47.699999999999996,2.7399999999999998,30.055999999999997,0.11549999999999999,0.3135,20.52,0.83,0.0,0.0,0.799,0.09670000000000001,0.10099999999999995,0.10099999999999995,3.37,0.9410000000000001,-0.03899999999999998,17.39,23.0,5795.110000000001,2252.4399999999996,0.627,0.806,6.25,1.63,30.88,4.57,50.15,13.96,0.15,4.52,21.009999999999998,21.240000000000002,5.54,1.92,9.82,1.1099999999999999,11.18,1.2200000000000002,14.96,12.120000000000001,15.1,13.08,9.370000000000001,1707.1768324296893,0,-3.325073239999938
2021-02-27_Alaves_Osasuna,2021-02-27,18:30,La Liga,Matchweek 25,Sat,2020-2021,0.0,1.0,Alaves,Osasuna,Away Win,1615.8651123,1,18.0,1.15,1.79,1.1880000000000002,1.119,44.31,3.1599999999999997,24.147000000000002,0.0684,0.3055,16.964,0.9,0.0,0.2,1.048,0.0857,-0.218,-0.07799999999999999,3.49,1.282,-0.508,8.58,23.68,5469.55,2359.97,0.842,0.833,10.09,3.4800000000000004,25.87,7.38,50.97,13.49,0.18,3.59,18.73,23.02,4.71,1.43,8.85,1.74,13.120000000000001,4.21,22.95,21.7,11.350000000000001,17.97,5.1899999999999995,1753.708439637827,1660.74914551,0.6,0.9299999999999999,1.0490000000000002,1.069,40.47,3.4400000000000004,30.211,0.07450000000000001,0.24,17.186,0.0,0.0,0.0,1.0490000000000002,0.0973,-0.449,-0.449,3.1,1.037,0.307,16.86,20.689999999999998,4769.7,2136.7200000000003,0.658,0.612,7.6,2.95,27.98,6.58,49.67,14.829999999999998,0.2,5.11,15.57,22.21,2.95,1.52,9.67,0.85,11.52,3.13,18.28,13.77,8.48,14.89,7.640000000000001,1709.8216271948,2,-44.8840332100001
2021-03-13_Alaves_Cadiz,2021-03-13,14:00,La Liga,Matchweek 27,Sat,2020-2021,1.0,1.0,Alaves,Cadiz,Draw,1604.10205078,1,14.0,0.75,1.71,0.9029999999999999,1.223,46.49,2.66,24.496000000000002,0.0412,0.18400000000000002,17.726,0.66,0.0,0.18,0.777,0.08050000000000002,-0.30300000000000005,-0.177,3.0600000000000005,1.3650000000000002,-0.34500000000000003,8.17,21.759999999999998,5332.7300000000005,2231.8,0.597,0.694,8.040000000000001,2.57,26.6,7.2,52.489999999999995,14.6,0.15,2.92,17.990000000000002,22.24,5.16,1.72,7.28,1.02,11.47,3.21,19.22,18.63,10.46,17.87,5.540000000000001,1743.1158082602892,1583.27050781,0.65,2.06,0.7889999999999999,2.226,24.24,1.6300000000000001,29.156,0.1298,,14.358,0.0,0.25,0.25,0.589,0.1668,-0.139,-0.189,4.59,1.948,-0.11200000000000003,14.42,13.39,2988.51,1618.1999999999998,0.35,0.271,3.5700000000000003,0.9299999999999999,14.389999999999999,2.0599999999999996,48.800000000000004,15.490000000000002,0.42000000000000004,2.93,15.649999999999999,16.189999999999998,3.43,1.9800000000000002,7.12,0.94,5.45,1.27,8.65,10.46,8.280000000000001,12.24,7.460000000000001,1786.6556860337,1,20.831542969999873
2021-04-04_Alaves_Celta Vigo,2021-04-04,14:00,La Liga,Matchweek 29,Sun,2020-2021,1.0,3.0,Alaves,Celta Vigo,Away Win,1602.59143066,1,14.0,0.78,1.49,1.129,1.157,48.31,2.49,21.503,0.0361,0.16,18.798000000000002,0.6000000000000001,0.25,0.4,0.8240000000000001,0.08149999999999999,-0.34900000000000003,-0.294,2.42,1.17,-0.32,10.0,23.7,5350.32,2382.87,0.5640000000000001,0.6519999999999999,8.11,2.9,27.06,7.75,52.410000000000004,12.49,0.0,3.57,18.16,24.88,4.970000000000001,1.26,6.780000000000001,1.1600000000000001,12.290000000000001,3.2199999999999998,20.04,19.6,10.11,17.0,5.46,1705.7402392576,1673.13305664,1.55,1.89,0.9520000000000001,1.228,52.58,3.2199999999999998,39.094,0.173,0.392,17.124,0.25,0.0,0.0,0.9520000000000001,0.1292,0.5980000000000001,0.5980000000000001,3.81,1.348,-0.26699999999999996,14.96,21.830000000000002,6692.13,2201.0,0.7200000000000001,0.538,4.9399999999999995,0.9199999999999999,27.779999999999998,5.36,50.629999999999995,14.03,0.4,3.9399999999999995,15.65,20.58,3.57,0.15,8.96,2.7,8.98,1.15,13.36,13.16,11.57,14.95,5.97,1671.2620473248858,2,-70.54162597999994
2021-04-18_Alaves_Huesca,2021-04-18,16:15,La Liga,Matchweek 33,Sun,2020-2021,1.0,0.0,Alaves,Huesca,Home Win,1602.48815918,1,16.0,0.7999999999999999,1.77,1.2850000000000001,1.358,51.22,3.67,26.84,0.0345,0.1085,17.923000000000002,0.79,0.22,0.22,1.109,0.10170000000000001,-0.485,-0.529,3.2,1.383,-0.387,8.93,24.81,5599.28,2528.5499999999997,0.8160000000000001,0.833,8.76,3.63,30.41,8.83,55.629999999999995,15.01,0.25,3.1,21.77,25.14,5.5200000000000005,1.38,6.8500000000000005,1.13,14.56,3.55,22.849999999999998,20.95,10.71,19.03,7.5,1677.5691809077,1620.77966309,1.3699999999999999,1.4100000000000001,1.198,1.252,38.57,3.01,39.596000000000004,0.173,0.54,18.151,0.0,0.22,0.22,1.022,0.1518,0.17200000000000001,0.12800000000000003,3.77,1.124,-0.28600000000000003,19.240000000000002,14.2,5294.57,2034.67,0.907,0.649,5.95,2.51,17.17,4.47,53.769999999999996,15.690000000000001,0.0,2.96,13.629999999999999,21.18,3.69,3.25,9.52,2.7399999999999998,8.649999999999999,1.18,11.870000000000001,14.58,14.59,12.649999999999999,5.57,1760.9108532709001,0,-18.291503910000074
2021-04-21_Alaves_Villarreal,2021-04-21,21:00,La Liga,Matchweek 31,Wed,2020-2021,2.0,1.0,Alaves,Villarreal,Home Win,1602.48815918,1,21.0,0.82,1.04,1.137,1.2500000000000002,52.620000000000005,3.17,24.814,0.045700000000000005,0.18580000000000002,18.419,0.6699999999999999,0.2,0.2,0.977,0.09319999999999999,-0.31699999999999995,-0.357,2.2800000000000002,0.9870000000000001,-0.053000000000000005,12.280000000000001,28.560000000000002,5887.62,2626.62,0.721,0.757,8.05,3.2700000000000005,30.599999999999998,7.290000000000001,56.66,16.41,0.22,2.69,23.42,24.87,6.02,1.59,6.949999999999999,1.22,13.0,3.8000000000000003,21.259999999999998,19.02,11.28,18.740000000000002,6.470000000000001,1633.3404150396,1807.3326416,2.84,0.96,1.996,1.57,50.56,5.03,47.879000000000005,0.1656,0.3311,18.447,0.0,0.62,0.62,1.54,0.128,0.34400000000000003,0.18000000000000002,4.51,1.411,0.451,20.96,21.82,7102.18,2655.0,1.455,1.172,10.01,1.7000000000000002,35.269999999999996,9.67,46.83,13.77,1.4400000000000002,3.25,11.39,17.57,3.29,2.0,9.41,4.08,15.629999999999999,1.4,21.27,22.17,18.23,13.540000000000001,10.86,1689.4342260733,0,-204.84448242000008
2021-05-08_Alaves_Levante,2021-05-08,14:00,La Liga,Matchweek 35,Sat,2020-2021,2.0,2.0,Alaves,Levante,Draw,1613.77209473,1,14.0,1.1,1.1800000000000002,1.2429999999999999,1.468,47.4,3.17,29.740000000000002,0.089,0.263,17.981,0.2,0.18,0.18,1.099,0.11950000000000001,-0.14299999999999996,-0.179,2.9000000000000004,1.164,-0.015999999999999973,13.010000000000002,25.87,5670.85,2509.92,0.9490000000000001,0.6639999999999999,7.58,2.9000000000000004,28.380000000000003,6.050000000000001,54.72,15.85,0.2,2.4899999999999998,20.669999999999998,24.240000000000002,4.6,1.49,5.55,1.57,11.57,2.96,17.78,15.169999999999998,11.49,16.67,7.36,1677.1323608401,1671.58984375,0.2,1.23,0.5640000000000001,1.826,50.44,1.25,17.093,0.034,0.2,19.698,0.0,0.0,0.0,0.5640000000000001,0.0714,-0.364,-0.364,4.84,1.465,0.235,12.65,27.229999999999997,6514.43,2503.94,0.519,0.562,5.8500000000000005,2.55,37.4,6.949999999999999,52.129999999999995,14.91,0.5800000000000001,3.9699999999999998,17.25,24.34,3.2199999999999998,1.97,10.99,0.4,8.93,1.17,12.32,16.97,14.809999999999999,18.549999999999997,10.620000000000001,1665.5725817910998,1,-57.817749020000065
2021-05-16_Alaves_Granada,2021-05-16,18:30,La Liga,Matchweek 37,Sun,2020-2021,4.0,2.0,Alaves,Granada,Home Win,1623.58618164,1,18.0,1.47,1.4100000000000001,1.3390000000000002,1.295,48.08,3.94,31.383999999999997,0.1117,0.33520000000000005,17.643,0.43,0.15,0.15,1.2189999999999999,0.1121,0.131,0.10100000000000003,3.06,1.168,-0.242,12.129999999999999,26.91,5888.07,2450.12,1.0150000000000001,0.7510000000000001,8.719999999999999,3.07,29.43,5.7,54.260000000000005,15.95,0.18,2.92,23.910000000000004,23.39,5.44,1.55,5.98,2.39,12.459999999999999,3.89,19.96,15.86,12.26,13.9,6.58,1678.3211010741998,1694.41271973,1.4,1.6,1.159,1.494,37.06,3.42,38.835,0.1516,0.37889999999999996,18.381,0.83,0.2,0.2,1.0190000000000001,0.10690000000000001,0.24100000000000005,0.18100000000000005,4.67,1.7399999999999998,0.14,12.47,19.0,4006.0999999999995,1717.95,0.665,0.641,5.6,0.8699999999999999,23.119999999999997,5.180000000000001,44.410000000000004,13.18,0.32999999999999996,2.4899999999999998,15.169999999999998,18.61,3.04,2.71,7.789999999999999,1.73,10.25,1.46,15.48,14.119999999999997,10.6,12.46,9.61,1779.5409875479,0,-70.82653808999999
2021-10-26_Alaves_Elche,2021-10-26,19:00,La Liga,Matchweek 11,Tue,2021-2022,1.0,0.0,Alaves,Elche,Home Win,1606.98864746,1,19.0,0.37,1.4300000000000002,0.824,1.165,41.43,2.49,26.712999999999997,0.030800000000000004,0.22,17.524,0.4,0.15,0.15,0.704,0.0758,-0.45400000000000007,-0.484,3.6300000000000003,1.026,-0.40399999999999997,16.32,19.810000000000002,5280.67,2322.14,0.45799999999999996,0.505,6.0,1.4,21.619999999999997,3.87,51.73,12.82,0.95,4.71,18.880000000000003,21.689999999999998,2.99,1.3,8.82,0.37,9.260000000000002,2.85,16.65,15.549999999999999,13.1,18.83,7.48,1731.456353254344,1601.31420898,0.63,1.6700000000000002,0.624,1.7020000000000002,44.61,2.63,40.435,0.0804,0.20790000000000003,21.461,0.15,0.0,0.0,0.624,0.08700000000000001,0.005999999999999978,0.005999999999999978,4.46,1.456,-0.21400000000000002,18.34,17.17,6171.12,2374.9799999999996,0.547,0.609,5.49,1.78,21.21,3.4000000000000004,56.88,17.869999999999997,0.0,5.37,15.280000000000001,23.96,2.6300000000000003,1.3499999999999999,8.29,1.26,8.25,0.78,12.26,9.75,14.760000000000002,20.68,9.25,1715.9086927825892,0,5.674438479999935
2021-11-06_Alaves_Levante,2021-11-06,18:30,La Liga,Matchweek 13,Sat,2021-2022,2.0,1.0,Alaves,Levante,Home Win,1612.48706055,1,18.0,0.45,0.73,0.9279999999999999,0.8799999999999999,40.44,3.0300000000000002,27.241,0.043000000000000003,0.25,17.267,0.22,0.0,0.0,0.9279999999999999,0.0852,-0.478,-0.478,2.53,0.6900000000000001,-0.09,19.32,18.98,4882.139999999999,2147.55,0.7130000000000001,0.5569999999999999,7.11,1.0699999999999998,20.93,3.87,49.099999999999994,12.59,0.96,4.7,17.32,20.9,3.6500000000000004,1.52,7.97,0.45,10.65,2.7600000000000002,18.990000000000002,17.240000000000002,12.23,17.68,7.9399999999999995,1672.1519508887857,1610.13012695,0.9299999999999999,2.4000000000000004,1.157,1.334,42.19,3.45,35.44499999999999,0.07869999999999999,,19.093,0.5,0.0,0.22,0.981,0.11460000000000001,-0.22699999999999998,-0.051000000000000045,7.3500000000000005,1.491,-0.909,16.189999999999998,18.630000000000003,5426.41,2008.1399999999999,0.5640000000000001,0.4950000000000001,5.63,1.35,25.62,5.34,45.23,13.83,1.14,5.040000000000001,16.36,18.68,3.17,1.17,6.1899999999999995,1.25,8.45,1.5,13.36,12.76,12.03,13.530000000000001,7.45,1747.4467761223998,0,2.3569336000000476
2021-11-27_Alaves_Celta Vigo,2021-11-27,14:00,La Liga,Matchweek 15,Sat,2021-2022,1.0,2.0,Alaves,Celta Vigo,Away Win,1620.43310547,1,14.0,0.9,0.75,1.13,0.8819999999999999,44.41,2.63,23.495,0.0659,0.349,18.216,0.2,0.25,0.25,0.9550000000000001,0.08739999999999999,-0.22999999999999998,-0.305,3.7,0.792,-0.0020000000000000018,16.47,22.84,5376.13,2329.98,0.768,0.5720000000000001,7.25,1.07,25.87,3.6500000000000004,50.61,13.09,0.7,6.890000000000001,20.87,23.85,3.37,1.84,7.95,1.4,11.02,2.56,18.73,17.33,13.57,15.510000000000002,7.51,1662.6759225473272,1682.58483887,1.3199999999999998,0.95,0.9980000000000001,1.306,52.769999999999996,3.92,37.46,0.1588,0.3386,17.605,0.97,0.0,0.0,0.9980000000000001,0.1081,0.32199999999999995,0.32199999999999995,4.5,1.323,0.373,12.8,23.16,6609.99,2187.08,0.824,0.696,7.43,1.55,30.1,5.15,49.32,14.24,1.4700000000000002,3.8000000000000003,17.93,21.38,5.26,2.29,7.699999999999999,2.16,12.26,1.76,17.4,15.16,13.78,13.39,8.78,1677.1027490236,2,-62.15173340000001
2021-12-11_Alaves_Getafe,2021-12-11,16:15,La Liga,Matchweek 17,Sat,2021-2022,1.0,1.0,Alaves,Getafe,Draw,1607.81665039,1,16.0,1.04,0.9,1.1620000000000001,0.893,42.46,3.2,25.488,0.0772,0.35,17.086,0.18,0.22,0.22,1.008,0.0867,-0.12200000000000003,-0.188,3.8600000000000003,0.738,-0.202,15.72,23.380000000000003,5241.719999999999,2201.75,0.8690000000000002,0.524,8.4,1.45,27.13,3.45,48.86,13.92,0.35,7.460000000000001,20.5,22.57,3.98,1.3800000000000001,7.930000000000001,1.48,13.16,2.7399999999999998,21.340000000000003,16.990000000000002,12.5,14.14,6.42,1666.030901032489,1618.81750488,0.2,0.72,0.522,1.2550000000000001,39.89,2.41,32.913,0.034,,22.104999999999997,0.0,0.0,0.0,0.522,0.06200000000000001,-0.32200000000000006,-0.32200000000000006,3.09,0.773,0.052999999999999985,13.399999999999999,19.07,4941.08,2103.74,0.446,0.44999999999999996,6.750000000000001,2.58,22.259999999999998,3.2800000000000002,48.56,14.24,0.0,5.74,16.45,19.98,3.3099999999999996,1.49,6.13,0.4,11.21,1.34,14.89,11.149999999999999,8.18,13.73,11.59,1683.0377636746998,1,-11.000854489999938
2022-01-02_Alaves_Real Sociedad,2022-01-02,18:30,La Liga,Matchweek 19,Sun,2021-2022,1.0,1.0,Alaves,Real Sociedad,Draw,1597.36218262,1,18.0,1.05,1.04,1.114,0.9380000000000001,49.63,2.95,23.464,0.0779,0.43000000000000005,18.139,0.15,0.2,0.2,0.974,0.081,-0.06400000000000002,-0.12400000000000001,3.7800000000000002,0.663,-0.41300000000000003,11.65,27.05,6528.13,2579.36,0.754,0.5479999999999999,8.13,1.9,33.28,4.140000000000001,50.0,15.59,0.18,9.350000000000001,24.12,23.46,3.3200000000000003,1.46,9.06,1.7,13.19,2.49,21.07,17.02,14.32,14.959999999999999,7.140000000000001,1646.2937902818003,1738.76025391,1.06,1.52,1.3250000000000002,1.075,51.09,3.8499999999999996,36.177,0.09589999999999999,0.265,18.128,0.5499999999999999,0.2,0.2,1.165,0.114,-0.265,-0.30500000000000005,3.77,1.024,-0.496,14.790000000000001,32.07,7020.36,2520.71,0.597,0.816,6.840000000000001,1.12,41.68,7.4,47.290000000000006,13.82,1.03,2.77,16.09,16.42,5.66,2.4400000000000004,9.16,1.76,13.14,1.59,18.979999999999997,22.849999999999998,18.52,14.32,8.809999999999999,1699.9365345779893,1,-141.39807128999996
2022-01-09_Alaves_Athletic Club,2022-01-09,18:30,La Liga,Matchweek 20,Sun,2021-2022,0.0,0.0,Alaves,Athletic Club,Draw,1599.59411621,1,18.0,1.18,1.05,1.284,0.874,48.23,3.33,24.383,0.069,0.38,19.326999999999998,0.5,0.43,0.43,0.9830000000000001,0.0743,-0.10399999999999998,-0.23299999999999998,3.85,0.6880000000000001,-0.392,10.44,27.299999999999997,6093.15,2434.17,0.792,0.555,9.48,2.29,35.85,4.73,51.0,14.360000000000001,0.15,7.98,22.22,27.36,2.5,1.38,8.200000000000001,2.01,15.129999999999999,2.8,23.48,17.340000000000003,14.04,16.439999999999998,7.109999999999999,1657.3674365231,1714.43444824,0.9,0.6,1.18,1.104,46.53,3.42,28.869,0.058499999999999996,0.18,18.17,0.37,0.0,0.0,1.18,0.08860000000000001,-0.2799999999999999,-0.2799999999999999,4.3100000000000005,0.929,0.329,16.19,26.1,5895.11,2330.1400000000003,1.0390000000000001,1.119,10.26,1.82,40.19,8.370000000000001,52.33,15.08,1.27,6.68,19.13,23.12,4.7,2.59,11.549999999999999,1.8,17.32,1.97,23.75,18.48,16.65,13.94,8.58,1715.3163659639,1,-114.8403320299999
2022-01-23_Alaves_Barcelona,2022-01-23,21:00,La Liga,Matchweek 22,Sun,2021-2022,0.0,1.0,Alaves,Barcelona,Away Win,1594.02209473,1,21.0,0.8999999999999999,0.9299999999999999,1.026,0.9339999999999999,48.0,2.53,19.439,0.0529,0.311,20.327,0.69,0.37,0.37,0.767,0.0621,-0.126,-0.237,3.73,0.7240000000000001,-0.20600000000000004,10.08,27.95,5996.26,2487.1499999999996,0.61,0.5349999999999999,8.66,2.52,34.75,5.28,54.69,14.37,0.0,8.22,25.509999999999998,28.3,3.4399999999999995,1.19,7.35,1.62,12.969999999999999,3.0900000000000003,21.15,19.130000000000003,14.06,15.809999999999999,7.3500000000000005,1679.2841589353002,1833.94580078,1.48,0.96,1.438,0.68,60.160000000000004,3.42,23.512000000000004,0.10860000000000002,0.5906,17.755000000000003,0.22,0.15,0.15,1.318,0.1027,0.04199999999999998,0.011999999999999983,2.7,0.6859999999999999,-0.27399999999999997,13.120000000000001,31.39,7814.43,2524.89,1.079,1.221,11.71,2.82,40.05,7.36,48.18000000000001,17.78,1.27,5.64,16.12,17.65,4.46,2.13,7.24,2.6599999999999997,19.060000000000002,1.82,25.17,21.009999999999998,22.509999999999998,16.67,8.98,1707.7898339821,2,-239.92370604999996
