Match_ID,Date,Time,Comp,Round,Day,Season,GF,GA,Home_Team,Away_Team,Result,Home_Elo,Venue_Code,Hour,Home_GF_rolling,Home_GA_rolling,Home_xG_rolling,Home_xGA_rolling,Home_Poss_rolling,Home_Sh_rolling,Home_SoT_rolling,Home_SoT%_rolling,Home_npxG_rolling,Home_npxG/Sh_rolling,Home_SoTA_rolling,Home_PSxG_rolling,Home_PSxG+/-_rolling,Home_Opp_rolling,Home_1/3_rolling,Home_xAG_rolling,Home_xA_rolling,Home_KP_rolling,Home_CrsPA_rolling,Home_PrgP_rolling,Home_PPA_rolling,Home_FK_y_rolling,Home_TB_rolling,Home_Crs_rolling,Home_CK_rolling,Home_GCA_rolling,Home_PassLive_rolling,Home_PassDead_rolling,Home_SCA_rolling,Home_Att Pen_rolling,Home_PrgC_rolling,Home_Schedule_Strength_rolling,Away_Elo,Away_GF_rolling,Away_GA_rolling,Away_xG_rolling,Away_xGA_rolling,Away_Poss_rolling,Away_Sh_rolling,Away_SoT_rolling,Away_SoT%_rolling,Away_npxG_rolling,Away_npxG/Sh_rolling,Away_SoTA_rolling,Away_PSxG_rolling,Away_PSxG+/-_rolling,Away_Opp_rolling,Away_1/3_rolling,Away_xAG_rolling,Away_xA_rolling,Away_KP_rolling,Away_CrsPA_rolling,Away_PrgP_rolling,Away_PPA_rolling,Away_FK_y_rolling,Away_TB_rolling,Away_Crs_rolling,Away_CK_rolling,Away_GCA_rolling,Away_PassLive_rolling,Away_PassDead_rolling,Away_SCA_rolling,Away_Att Pen_rolling,Away_PrgC_rolling,Away_Schedule_Strength_rolling,Target,Relative_Elo
2020-12-13_Fulham_Liverpool,2020-12-13,16:30,Premier League,Matchweek 12,Sun,2021,1.0,1.0,Fulham,Liverpool,Draw,1589.48010254,1,16.0,1.1258,2.1428000000000003,1.15188,1.6463799999999997,54.9378,12.8458,3.6142000000000003,30.40352,0.9809399999999999,0.07192799999999999,5.5982,1.97774,-0.16505999999999998,9.0916,37.204,0.75214,0.7305,10.6946,3.2902,43.238,7.907,13.9074,0.2442,21.752000000000002,3.589,2.2516,19.4352,1.167,24.050800000000002,19.5864,24.574999999999996,1691.0689207786058,1987.44628906,1.536,2.1056,1.4837,1.7315199999999997,58.2894,13.170599999999999,4.7354,34.8287,1.30786,0.088836,4.5998,1.66562,-0.4399799999999999,8.0854,32.0486,0.9028800000000001,0.84582,8.700999999999999,1.3758,47.1052,9.5794,13.0288,1.3734,16.709,5.1693999999999996,2.9118,18.301399999999997,1.3116,23.992000000000004,28.6064,18.3282,1776.866868848806,1,-397.96618652000006
2020-12-13_Crystal Palace_Tottenham,2020-12-13,14:15,Premier League,Matchweek 12,Sun,2021,1.0,1.0,Crystal Palace,Tottenham,Draw,1698.00012207,1,14.0,1.4152,1.262,0.75,1.3119399999999999,40.9996,7.353400000000001,2.71,,0.5917600000000001,,4.6532,0.96692,-0.29508,14.4226,24.203,0.48116000000000003,0.44972,5.403,2.0388,31.903599999999997,7.3336,12.7558,0.1602,18.112000000000002,5.1318,2.1710000000000003,9.6588,1.9426,13.437999999999999,17.6496,14.5474,1694.0284299824762,1868.46887207,2.2866,0.4984,1.5267600000000001,1.0496,53.29,12.357199999999999,4.143800000000001,33.86422,1.38436,0.107182,3.243,0.9478000000000001,0.4494,16.4916,27.0502,0.98714,0.50244,9.6998,0.8792,35.242399999999996,6.093000000000001,16.5962,0.3956,12.270800000000001,4.0728,3.6812,15.777000000000001,1.9272,22.587200000000003,17.4294,13.6082,1749.559751734334,1,-170.46875
2020-12-13_Arsenal_Burnley,2020-12-13,19:15,Premier League,Matchweek 12,Sun,2021,0.0,1.0,Arsenal,Burnley,Away Win,1795.7421875,1,19.0,0.9206,1.6838,1.11748,1.32966,59.0446,10.595,3.0898,35.43232,1.11748,0.10700199999999999,3.3920000000000003,1.03392,-0.43008,10.3822,40.0552,0.7289399999999999,1.02418,7.2308,2.3558000000000003,51.7784,9.9932,11.884799999999998,1.147,23.9254,5.8706,1.8412,15.826,1.2748,19.0046,25.1734,20.3656,1722.30200898336,1694.33740234,0.4984,2.3958000000000004,0.7450600000000001,1.41572,39.8742,8.6664,2.5902000000000003,29.6384,0.7450600000000001,0.08522199999999999,5.1626,1.8091,-0.42650000000000005,15.098199999999999,19.598399999999998,0.5053000000000001,0.501,6.3858,2.3116000000000003,20.4092,6.7,13.427000000000001,0.0,20.1,3.3846,0.9968,11.088600000000001,1.2828,15.5282,17.477999999999998,10.7674,1741.641365647848,2,101.40478516000007
2020-12-13_Sheffield Utd_Southampton,2020-12-13,12:00,Premier League,Matchweek 12,Sun,2021,3.0,0.0,Southampton,Sheffield Utd,Home Win,1763.23168945,1,12.0,2.0,1.5336,0.94842,1.0299,55.5052,12.707,6.1536,48.59066,0.83628,0.06513000000000001,3.6176000000000004,0.9428000000000001,-0.5908,11.4102,19.9738,0.46087999999999996,0.47582,9.1998,0.5956,30.7244,5.9694,13.0018,0.178,13.213399999999998,4.9214,3.4838,16.4736,1.7736,22.840200000000003,18.7904,17.888399999999997,1751.766684497812,1639.85009766,0.5956,2.0352,1.29236,1.49854,37.8382,10.3692,2.4342,24.3711,1.00596,0.079212,5.6428,1.6669200000000002,-0.36828,18.759,22.3246,0.79744,0.6831,8.2608,1.7946,30.511200000000002,6.527,8.288,0.1602,18.0966,5.6826,0.7934,15.636600000000001,1.5128,19.504,20.0694,13.999400000000001,1768.40077558505,0,123.3815917899999
2020-12-13_Brighton_Leicester City,2020-12-13,19:15,Premier League,Matchweek 12,Sun,2021,3.0,0.0,Leicester City,Brighton,Home Win,1788.76379395,1,19.0,1.1048,1.5406,1.15036,1.43182,60.2812,10.796199999999999,2.9026,23.210939999999997,0.79868,0.07929,4.3208,1.36022,-0.18038000000000004,12.238199999999999,36.3526,0.49735999999999997,0.65912,7.1796,1.7802,45.3366,9.1892,13.9838,1.2178,22.268,6.6506,1.6694,13.319600000000001,1.822,20.1678,21.647,18.660800000000002,1689.90710976593,1671.92114258,1.7426,1.5936,1.26384,1.2631000000000001,54.745,10.8646,3.1006,32.302260000000004,1.1356799999999998,0.113588,2.902,1.3583399999999999,-0.23526000000000002,15.085,29.8522,0.7148,0.7073,7.9028,2.2772,37.7148,8.355,12.255,0.4884,15.296199999999999,4.7608,3.1292,15.112200000000001,1.4506000000000001,18.4944,23.166999999999998,18.0962,1739.6409633796382,0,116.84265137000011
2020-12-15_Manchester City_West Brom,2020-12-15,20:00,Premier League,Matchweek 13,Tue,2021,1.0,1.0,Manchester City,West Brom,Draw,1964.96386719,1,20.0,2.2836,0.9988,1.73434,1.0453000000000001,64.3358,13.658999999999999,4.3822,32.3838,1.38074,0.103782,2.7128000000000005,1.09332,0.09452,9.7236,45.191599999999994,1.1746400000000001,0.96976,10.7652,1.1358000000000001,50.7778,9.4294,9.3288,0.8595999999999999,12.9896,5.263,4.3892,21.2164,0.8088,25.1246,24.466,21.031799999999997,1770.086186327572,1573.51916504,0.4222,1.6021999999999998,0.48053999999999997,1.3008199999999999,46.7904,9.0942,2.2244,26.2407,0.48053999999999997,0.05541,5.4504,1.76966,0.34546,15.151,30.715600000000002,0.31878,0.41672,6.2718,1.5914000000000001,35.2008,5.0318,13.969199999999999,0.536,14.836400000000001,2.084,0.4884,11.477999999999998,1.3800000000000001,15.4324,12.0528,14.8626,1709.256995215584,1,391.44470215
2020-12-15_Chelsea_Wolves,2020-12-15,18:00,Premier League,Matchweek 13,Tue,2021,2.0,1.0,Wolves,Chelsea,Home Win,1773.47094727,1,18.0,0.9536,0.642,1.1723000000000001,0.89772,50.1254,16.361,6.0116,36.23924,1.1723000000000001,0.074018,2.0,0.6356600000000001,-0.006339999999999981,15.844000000000001,38.0304,0.8359,0.65568,11.3944,2.8371999999999997,39.5094,5.9952000000000005,10.877199999999998,0.46399999999999997,21.2626,5.4614,1.5272,20.491,1.286,28.8062,22.821999999999996,21.949999999999996,1688.835872242456,1872.5489502,1.5136,0.7248,1.0346600000000001,0.6607999999999999,65.9226,12.880799999999999,4.9521999999999995,35.00996,1.0346600000000001,0.07248,2.3892,0.76854,0.04373999999999999,10.6422,40.2624,0.7455,0.70028,9.5758,1.8606,52.68639999999999,8.435799999999999,10.8274,0.2198,23.5856,5.6454,2.0318,18.8206,1.2573999999999999,23.1462,23.5108,23.0996,1718.6766442126882,0,-99.07800293000014
2020-12-16_Liverpool_Tottenham,2020-12-16,20:00,Premier League,Matchweek 13,Wed,2021,2.0,1.0,Liverpool,Tottenham,Home Win,1980.26416016,1,20.0,2.8684,0.536,2.1526199999999998,1.00176,62.8116,15.934,6.8458,44.60256,1.99438,0.131314,3.0418000000000003,1.05666,0.52066,12.9714,41.572599999999994,1.46662,1.0380800000000001,11.701999999999998,2.1118,51.63699999999999,10.7776,12.2338,0.6022,20.9842,5.739999999999999,4.2264,20.9026,2.0394,28.888399999999997,28.3622,20.935,1770.8998989488,1871.13952637,1.5812,0.4044,1.2910400000000002,1.04698,54.5698,13.2422,4.329400000000001,31.33638,1.1628800000000001,0.07895200000000001,3.1304,0.77118,0.36678,16.3308,29.763399999999997,0.78422,0.5942799999999999,9.285400000000001,1.0354,36.859399999999994,6.5162,15.860000000000001,0.8444,14.817800000000002,5.086399999999999,2.5038,15.8874,2.3228,23.7374,18.4396,12.7146,1742.392182642232,0,109.12463378999996
2020-12-16_Brighton_Fulham,2020-12-16,20:00,Premier League,Matchweek 13,Wed,2021,0.0,0.0,Fulham,Brighton,Draw,1589.88110352,1,20.0,1.2573999999999999,1.7402,1.3885600000000002,1.64734,49.159800000000004,13.282,4.1854,33.8059,1.2347000000000001,0.097038,5.7826,1.9356,0.19539999999999996,12.889800000000001,32.099999999999994,0.83344,0.7507,10.9018,3.1612000000000005,40.637,9.0256,12.107199999999999,0.46399999999999997,21.564799999999998,4.4068,2.5147999999999997,19.656799999999997,1.7828,25.131600000000002,22.323,24.094200000000004,1747.8102669449438,1672.32214355,1.1358000000000001,2.1668,1.0977,1.4309800000000001,52.860600000000005,10.978,3.0464,31.191480000000002,1.0977,0.10779,4.077,1.63762,-0.52918,14.544599999999999,30.5108,0.70892,0.7353999999999999,8.156600000000001,2.1494,39.0404,8.163599999999999,11.8968,0.6838,15.8874,5.3614,1.9512,13.6914,2.0380000000000003,18.6446,21.8056,19.44,1758.6531380140482,1,-82.44104003000007
2020-12-16_Leeds United_Newcastle Utd,2020-12-16,18:00,Premier League,Matchweek 13,Wed,2021,5.0,2.0,Leeds United,Newcastle Utd,Home Win,1655.55664062,1,18.0,0.6022,1.6178,1.76422,1.35234,63.0622,14.8376,4.6129999999999995,35.007580000000004,1.56886,0.1139,4.6698,1.2835,-0.33430000000000004,12.146600000000001,39.8056,1.21652,1.0120399999999998,10.518799999999999,2.8466,51.1546,12.399199999999999,10.119599999999998,0.7516,26.1416,6.8434,1.0442,20.4616,1.2573999999999999,26.871,26.7624,30.0666,1807.71174494679,1708.45654297,1.1846,0.8154,0.8770600000000002,1.11524,39.1718,8.58,2.865,33.24266,0.7346600000000001,0.07437200000000001,5.481199999999999,0.9350999999999999,0.11969999999999999,15.706400000000002,19.842,0.5876,0.36276,6.198799999999999,2.1888,25.5786,5.3858,11.5214,0.0,15.7442,3.8188,2.1912,11.7722,1.4024,15.7316,11.6216,9.1274,1747.5919723407437,0,-52.89990235000005
