Match_ID,Date,Time,Comp,Round,Day,Season,GF,GA,Home_Team,Away_Team,Result,Home_Elo,Venue_Code,Hour,Home_GF_rolling,Home_GA_rolling,Home_xG_rolling,Home_xGA_rolling,Home_Poss_rolling,Home_Sh_rolling,Home_SoT_rolling,Home_SoT%_rolling,Home_npxG_rolling,Home_npxG/Sh_rolling,Home_SoTA_rolling,Home_PSxG_rolling,Home_PSxG+/-_rolling,Home_Opp_rolling,Home_1/3_rolling,Home_xAG_rolling,Home_xA_rolling,Home_KP_rolling,Home_CrsPA_rolling,Home_PrgP_rolling,Home_PPA_rolling,Home_FK_y_rolling,Home_TB_rolling,Home_Crs_rolling,Home_CK_rolling,Home_GCA_rolling,Home_PassLive_rolling,Home_PassDead_rolling,Home_SCA_rolling,Home_Att Pen_rolling,Home_PrgC_rolling,Home_Schedule_Strength_rolling,Away_Elo,Away_GF_rolling,Away_GA_rolling,Away_xG_rolling,Away_xGA_rolling,Away_Poss_rolling,Away_Sh_rolling,Away_SoT_rolling,Away_SoT%_rolling,Away_npxG_rolling,Away_npxG/Sh_rolling,Away_SoTA_rolling,Away_PSxG_rolling,Away_PSxG+/-_rolling,Away_Opp_rolling,Away_1/3_rolling,Away_xAG_rolling,Away_xA_rolling,Away_KP_rolling,Away_CrsPA_rolling,Away_PrgP_rolling,Away_PPA_rolling,Away_FK_y_rolling,Away_TB_rolling,Away_Crs_rolling,Away_CK_rolling,Away_GCA_rolling,Away_PassLive_rolling,Away_PassDead_rolling,Away_SCA_rolling,Away_Att Pen_rolling,Away_PrgC_rolling,Away_Schedule_Strength_rolling,Target,Relative_Elo
2020-12-16_Cagliari_Parma,2020-12-16,20:45,Serie A,Matchweek 12,Wed,2021,0.0,0.0,Parma,Cagliari,Draw,1582.33068848,1,20.0,0.5736,0.716,1.15106,0.72894,44.8922,9.625,2.0214,18.005,1.0126,0.085698,3.8716000000000004,0.6976600000000001,-0.018340000000000016,14.682399999999998,28.819200000000002,0.67524,0.64814,7.1454,2.0354,34.980199999999996,6.02,16.36,0.358,17.5816,6.165200000000001,0.9494,12.0484,2.6364,17.624200000000002,16.7986,14.595400000000001,1590.427472191798,1601.01330566,1.4942,2.4342,1.092,2.15436,42.7334,9.4968,2.6966,25.55424,1.092,0.112778,6.821999999999999,2.18542,-0.24878,13.985600000000002,23.6584,0.84914,0.57722,7.1362,2.18,34.4972,8.886000000000001,13.262,0.2442,17.8106,4.188000000000001,2.8104,14.0626,0.7604,16.8156,22.942999999999998,18.257599999999996,1681.310827662508,1,-18.68261718000008
2020-12-16_Fiorentina_Sassuolo,2020-12-16,20:45,Serie A,Matchweek 12,Wed,2021,1.0,1.0,Fiorentina,Sassuolo,Draw,1622.57592773,1,20.0,1.1758,1.2156,1.70126,1.46736,56.8268,13.4864,4.1892,35.24626,1.70126,0.153286,4.7032,1.5107000000000002,0.2951,13.844000000000001,40.8698,1.171,1.05948,9.949,3.2878000000000003,44.165800000000004,8.615,19.6948,0.0,23.3918,4.5606,1.7316,17.059,1.8796,23.5778,23.9354,21.6318,1556.999276365844,1685.6973877,2.1879999999999997,0.6942,1.3342399999999999,1.5360200000000002,55.3758,12.0366,4.6538,34.9286,1.0478399999999999,0.083532,3.9594000000000005,0.8542,0.16,18.4914,30.11,0.8821799999999999,0.67122,9.5538,0.7604,38.047,7.1364,13.256599999999999,0.8444,11.5224,4.7932,4.02,16.466,1.4744,22.7282,20.3174,17.631999999999998,1647.221507789262,1,-63.12145996999993
2020-12-16_Hellas Verona_Sampdoria,2020-12-16,20:45,Serie A,Matchweek 12,Wed,2021,1.0,2.0,Hellas Verona,Sampdoria,Away Win,1611.01245117,1,20.0,0.9978,0.8815999999999999,1.7444,1.17456,50.6846,16.787799999999997,4.679199999999999,28.22426,1.7444,0.10661799999999999,3.7578,0.75066,-0.13094,13.2026,34.9242,1.6514799999999998,1.1120199999999998,13.7104,3.0641999999999996,45.073,10.3196,13.981000000000002,0.1602,26.272199999999998,6.4716000000000005,1.9956,19.201,4.044,29.0238,25.138,16.3492,1596.232508495586,1608.44836426,1.5382,1.6618,1.34214,1.7839,39.089600000000004,8.9076,3.0254,33.93278,1.07158,0.125336,5.927999999999999,1.9552,0.2934,20.0048,21.3836,0.83892,0.58434,6.8372,1.6461999999999999,28.123,5.199599999999999,13.692,0.2198,15.612599999999999,3.6662000000000003,2.4766,10.543800000000001,1.0244,15.1826,13.6752,13.652000000000001,1688.922558713408,2,2.5640869100000145
2020-12-16_Genoa_Milan,2020-12-16,20:45,Serie A,Matchweek 12,Wed,2021,2.0,2.0,Genoa,Milan,Draw,1542.36291504,1,20.0,0.8398,2.442,0.7684,1.91208,44.5736,8.3806,2.9324,40.358320000000006,0.7684,0.073832,5.7004,1.9323200000000003,-0.33168,15.273,20.8014,0.58904,0.47166,6.3474,1.4793999999999998,28.9174,4.642399999999999,17.7202,0.822,15.2256,1.6875999999999998,1.6796,11.9654,0.7538,15.347999999999999,12.0568,12.809000000000001,1728.148644213614,1811.55566406,2.2198,0.8398,2.11388,1.3509799999999998,51.48140000000001,12.784,4.6415999999999995,35.657920000000004,1.63016,0.128582,3.5568,0.92984,0.09004000000000001,17.5576,30.913800000000002,1.27606,1.15408,9.7476,1.9238,39.1084,7.7172,12.574200000000001,0.5162,14.917200000000001,5.0464,3.697,15.5006,1.938,22.593600000000002,24.4482,18.2988,1669.3169259768379,1,-269.19274902000006
2020-12-17_Roma_Torino,2020-12-17,20:45,Serie A,Matchweek 12,Thu,2021,3.0,1.0,Roma,Torino,Home Win,1762.94592285,1,20.0,2.2653999999999996,0.6764,2.7528,0.74156,47.0228,16.869600000000002,4.6784,27.87294,2.48224,0.15041,1.8544,0.6263799999999999,-0.05001999999999999,9.647400000000001,27.993199999999998,2.07932,1.2593800000000002,12.7086,1.3956,40.077799999999996,8.7818,11.642,1.7868000000000002,17.693199999999997,7.0632,4.3706,21.6394,2.598,29.507199999999997,29.049400000000002,23.656399999999998,1650.9045877694698,1569.48510742,1.6134,2.2596,1.25106,2.22502,40.904399999999995,9.7188,4.0458,37.454719999999995,1.07522,0.115504,4.1206000000000005,1.50512,-0.75448,20.3072,16.1022,0.84532,0.44522,7.2642,0.82,22.2468,4.9206,16.7578,0.7248,10.5206,2.4438000000000004,2.1914000000000002,11.6016,1.2178,17.3266,12.1668,16.5672,1717.222200635714,0,193.4608154299999
2020-12-19_Fiorentina_Hellas Verona,2020-12-19,15:00,Serie A,Matchweek 13,Sat,2021,1.0,1.0,Fiorentina,Hellas Verona,Draw,1618.3157959,1,15.0,1.1582000000000001,1.3381999999999998,1.7700200000000001,1.61038,52.236999999999995,13.6382,3.782,31.8033,1.5746600000000002,0.141188,5.0212,1.6493799999999998,0.31117999999999996,13.936,36.4878,0.9653,0.93702,9.521799999999999,2.7266,39.2892,8.2212,17.8718,0.0,21.932199999999998,4.5046,1.7583999999999997,17.753800000000002,1.6916000000000002,24.9418,22.6888,20.1034,1584.322833814088,1601.98657227,1.5015999999999998,0.978,1.1746,1.6141800000000002,42.345,6.762400000000001,2.2686,33.20396,0.99876,0.161068,5.367,1.25258,0.47238,17.21,27.778800000000004,0.67472,0.6106199999999999,5.3448,1.1602000000000001,36.006,6.5504,14.4834,0.2198,15.5492,2.6454,1.7016,7.5358,1.1382,11.549199999999999,14.447,15.9738,1759.682972338442,1,16.329223630000115
2020-12-19_Crotone_Sampdoria,2020-12-19,18:00,Serie A,Matchweek 13,Sat,2021,3.0,1.0,Sampdoria,Crotone,Home Win,1614.31665039,1,18.0,1.5162,1.6063999999999998,1.0407,1.46476,45.7136,9.973600000000001,3.9318,38.431380000000004,1.0407,0.10818,3.4726,1.1002,-0.2864,12.6978,25.97,0.83318,0.85868,7.777800000000001,2.8064000000000004,34.724,6.5936,14.485,0.1602,24.805600000000002,7.2338000000000005,2.628,12.1584,1.2573999999999999,15.9452,16.4472,16.6302,1633.7489954831042,1504.18945312,0.5162,1.5726,0.78528,1.43262,49.606399999999994,8.6964,2.9728,34.521640000000005,0.6571199999999999,0.066406,5.0686,1.4742,-0.09840000000000004,15.179,22.820999999999998,0.56486,0.49076000000000003,6.3782000000000005,1.3978,31.2078,6.4576,16.4052,0.3382,11.7264,2.3158000000000003,0.8544,11.5916,1.4122,16.2824,13.578800000000003,13.093,1599.9430903083562,0,110.1271972699999
2020-12-19_Juventus_Parma,2020-12-19,20:45,Serie A,Matchweek 13,Sat,2021,0.0,4.0,Parma,Juventus,Away Win,1587.99621582,1,20.0,0.5162,0.356,1.26126,0.52302,48.69879999999999,10.9718,2.0192,15.16336,1.13666,0.093336,3.596,0.52928,0.17328,15.046800000000001,33.610200000000006,0.79864,0.68216,7.6634,2.6643999999999997,38.4784,6.506399999999999,15.2912,0.178,20.498,6.9254,0.8544,13.452799999999998,2.717,19.5478,20.0816,17.2988,1567.991718235516,1875.14916992,2.0224,1.0,2.18608,0.67338,58.254599999999996,12.43,4.896,39.90528,1.7440200000000001,0.161834,2.9536000000000002,0.71828,-0.28171999999999997,13.0848,43.9386,1.58392,1.4808000000000001,10.5198,1.7612,50.7652,10.2502,13.5946,1.2104,17.7654,5.7708,4.0448,17.863999999999997,2.255,23.908,26.1202,22.979,1558.994741261002,2,-287.1529541
2020-12-20_Inter_Spezia,2020-12-20,15:00,Serie A,Matchweek 13,Sun,2021,2.0,1.0,Inter,Spezia,Home Win,1857.52038574,1,15.0,2.211,1.2918,2.4886,1.7569600000000003,52.114799999999995,13.7612,4.7792,32.90156,2.1594200000000003,0.165026,4.6328,1.7045800000000002,0.4127799999999999,10.5572,40.7394,2.06684,1.5270600000000003,11.5136,3.5667999999999997,53.5052,11.923000000000002,11.824,1.6718,22.5982,5.8637999999999995,4.0264,18.514799999999997,2.659,24.6154,27.294,17.9388,1660.789979957776,1494.62817383,1.6332,2.253,1.18572,1.8141600000000002,55.025,11.0256,4.6754,44.03248000000001,1.00988,0.085686,4.8751999999999995,1.95934,-0.2936599999999999,12.7662,32.31,0.91406,0.75572,8.8298,1.4814,40.7024,5.9674000000000005,16.5656,0.2442,15.725999999999999,4.3622,2.778,14.3614,1.4552,19.1956,22.712799999999998,14.8952,1583.9671090337301,0,362.89221191
2020-12-20_Atalanta_Roma,2020-12-20,18:00,Serie A,Matchweek 13,Sun,2021,4.0,1.0,Atalanta,Roma,Home Win,1820.04382324,1,18.0,1.9094000000000002,1.4918,2.08334,1.1708599999999998,56.998400000000004,18.0506,5.8384,30.92124,1.94094,0.10858400000000001,2.714,1.2849400000000002,-0.20686000000000002,12.3576,43.5634,1.60636,1.72296,13.775200000000002,3.0331999999999995,52.79260000000001,13.805799999999998,13.128400000000001,0.2198,18.5686,4.9756,3.5746,22.0198,3.2318,31.647399999999998,30.5518,22.6826,1642.3481011240522,1772.37634277,2.5086000000000004,1.8552,1.9152000000000002,1.27532,47.8154,13.022400000000001,5.258000000000001,37.44326,1.7906000000000002,0.12651600000000002,5.0564,1.36822,-0.24278,12.384200000000002,28.517,1.5880200000000002,0.9920800000000001,10.1506,1.3402,41.056,7.6558,15.1636,3.0122,14.2224,5.0888,3.6546000000000003,17.4096,1.6002,22.948,20.3448,19.031399999999998,1657.172850364242,0,47.66748046999987
